"","V1","V2"
"3914","USP1","HALLMARK_MYC_TARGETS_V1"
"3915","RPL22","HALLMARK_MYC_TARGETS_V1"
"3916","HNRNPA3","HALLMARK_MYC_TARGETS_V1"
"3917","NCBP1","HALLMARK_MYC_TARGETS_V1"
"3918","RPLP0","HALLMARK_MYC_TARGETS_V1"
"3919","ABCE1","HALLMARK_MYC_TARGETS_V1"
"3920","EIF1AX","HALLMARK_MYC_TARGETS_V1"
"3921","YWHAE","HALLMARK_MYC_TARGETS_V1"
"3922","MCM7","HALLMARK_MYC_TARGETS_V1"
"3923","YWHAQ","HALLMARK_MYC_TARGETS_V1"
"3924","VDAC1","HALLMARK_MYC_TARGETS_V1"
"3925","SMARCC1","HALLMARK_MYC_TARGETS_V1"
"3926","SNRPD2","HALLMARK_MYC_TARGETS_V1"
"3927","HNRNPU","HALLMARK_MYC_TARGETS_V1"
"3928","HDDC2","HALLMARK_MYC_TARGETS_V1"
"3929","PSMD3","HALLMARK_MYC_TARGETS_V1"
"3930","RRM1","HALLMARK_MYC_TARGETS_V1"
"3931","SF3A1","HALLMARK_MYC_TARGETS_V1"
"3932","LSM7","HALLMARK_MYC_TARGETS_V1"
"3933","ERH","HALLMARK_MYC_TARGETS_V1"
"3934","RPL14","HALLMARK_MYC_TARGETS_V1"
"3935","PSMB3","HALLMARK_MYC_TARGETS_V1"
"3936","IFRD1","HALLMARK_MYC_TARGETS_V1"
"3937","NCBP2","HALLMARK_MYC_TARGETS_V1"
"3938","GLO1","HALLMARK_MYC_TARGETS_V1"
"3939","NDUFAB1","HALLMARK_MYC_TARGETS_V1"
"3940","CUL1","HALLMARK_MYC_TARGETS_V1"
"3941","NHP2","HALLMARK_MYC_TARGETS_V1"
"3942","CLNS1A","HALLMARK_MYC_TARGETS_V1"
"3943","TRIM28","HALLMARK_MYC_TARGETS_V1"
"3944","RSL1D1","HALLMARK_MYC_TARGETS_V1"
"3945","HNRNPC","HALLMARK_MYC_TARGETS_V1"
"3946","COPS5","HALLMARK_MYC_TARGETS_V1"
"3947","XRCC6","HALLMARK_MYC_TARGETS_V1"
"3948","SLC25A3","HALLMARK_MYC_TARGETS_V1"
"3949","MRPL9","HALLMARK_MYC_TARGETS_V1"
"3950","POLE3","HALLMARK_MYC_TARGETS_V1"
"3951","POLD2","HALLMARK_MYC_TARGETS_V1"
"3952","H2AZ1","HALLMARK_MYC_TARGETS_V1"
"3953","AIMP2","HALLMARK_MYC_TARGETS_V1"
"3954","NOP56","HALLMARK_MYC_TARGETS_V1"
"3955","PRDX3","HALLMARK_MYC_TARGETS_V1"
"3956","MRPS18B","HALLMARK_MYC_TARGETS_V1"
"3957","EPRS1","HALLMARK_MYC_TARGETS_V1"
"3958","KPNA2","HALLMARK_MYC_TARGETS_V1"
"3959","HSP90AB1","HALLMARK_MYC_TARGETS_V1"
"3960","RPL34","HALLMARK_MYC_TARGETS_V1"
"3961","SRPK1","HALLMARK_MYC_TARGETS_V1"
"3962","MAD2L1","HALLMARK_MYC_TARGETS_V1"
"3963","DHX15","HALLMARK_MYC_TARGETS_V1"
"3964","MCM4","HALLMARK_MYC_TARGETS_V1"
"3965","RPS5","HALLMARK_MYC_TARGETS_V1"
"3966","CCT7","HALLMARK_MYC_TARGETS_V1"
"3967","HDGF","HALLMARK_MYC_TARGETS_V1"
"3968","RPS6","HALLMARK_MYC_TARGETS_V1"
"3969","SNRPB2","HALLMARK_MYC_TARGETS_V1"
"3970","PSMC4","HALLMARK_MYC_TARGETS_V1"
"3971","CDC20","HALLMARK_MYC_TARGETS_V1"
"3972","TUFM","HALLMARK_MYC_TARGETS_V1"
"3973","RRP9","HALLMARK_MYC_TARGETS_V1"
"3974","CDC45","HALLMARK_MYC_TARGETS_V1"
"3975","TYMS","HALLMARK_MYC_TARGETS_V1"
"3976","ILF2","HALLMARK_MYC_TARGETS_V1"
"3977","VDAC3","HALLMARK_MYC_TARGETS_V1"
"3978","IMPDH2","HALLMARK_MYC_TARGETS_V1"
"3979","SF3B3","HALLMARK_MYC_TARGETS_V1"
"3980","NOP16","HALLMARK_MYC_TARGETS_V1"
"3981","SRSF7","HALLMARK_MYC_TARGETS_V1"
"3982","GNL3","HALLMARK_MYC_TARGETS_V1"
"3983","EXOSC7","HALLMARK_MYC_TARGETS_V1"
"3984","MRPL23","HALLMARK_MYC_TARGETS_V1"
"3985","RAD23B","HALLMARK_MYC_TARGETS_V1"
"3986","RPS10","HALLMARK_MYC_TARGETS_V1"
"3987","PHB","HALLMARK_MYC_TARGETS_V1"
"3988","DDX21","HALLMARK_MYC_TARGETS_V1"
"3989","CYC1","HALLMARK_MYC_TARGETS_V1"
"3990","PABPC1
","HALLMARK_MYC_TARGETS_V1"
"3991","SLC19A1","HALLMARK_MYC_TARGETS_V2"
"3992","MRTO4","HALLMARK_MYC_TARGETS_V2"
"3993","TMEM97","HALLMARK_MYC_TARGETS_V2"
"3994","RRP9","HALLMARK_MYC_TARGETS_V2"
"3995","PES1","HALLMARK_MYC_TARGETS_V2"
"3996","TFB2M","HALLMARK_MYC_TARGETS_V2"
"3997","EXOSC5","HALLMARK_MYC_TARGETS_V2"
"3998","IPO4","HALLMARK_MYC_TARGETS_V2"
"3999","NDUFAF4","HALLMARK_MYC_TARGETS_V2"
"4000","NOC4L","HALLMARK_MYC_TARGETS_V2"
"4001","MYC","HALLMARK_MYC_TARGETS_V2"
"4002","SRM","HALLMARK_MYC_TARGETS_V2"
"4003","PA2G4","HALLMARK_MYC_TARGETS_V2"
"4004","GNL3","HALLMARK_MYC_TARGETS_V2"
"4005","NOLC1","HALLMARK_MYC_TARGETS_V2"
"4006","WDR43","HALLMARK_MYC_TARGETS_V2"
"4007","RABEPK","HALLMARK_MYC_TARGETS_V2"
"4008","NOP16","HALLMARK_MYC_TARGETS_V2"
"4009","TBRG4","HALLMARK_MYC_TARGETS_V2"
"4010","DDX18","HALLMARK_MYC_TARGETS_V2"
"4011","NIP7","HALLMARK_MYC_TARGETS_V2"
"4012","WDR74","HALLMARK_MYC_TARGETS_V2"
"4013","BYSL","HALLMARK_MYC_TARGETS_V2"
"4014","HSPD1","HALLMARK_MYC_TARGETS_V2"
"4015","PLK4","HALLMARK_MYC_TARGETS_V2"
"4016","NOP2","HALLMARK_MYC_TARGETS_V2"
"4017","PPAN","HALLMARK_MYC_TARGETS_V2"
"4018","NOP56","HALLMARK_MYC_TARGETS_V2"
"4019","RCL1","HALLMARK_MYC_TARGETS_V2"
"4020","NPM1","HALLMARK_MYC_TARGETS_V2"
"4021","AIMP2","HALLMARK_MYC_TARGETS_V2"
"4022","RRP12","HALLMARK_MYC_TARGETS_V2"
"4023","PPRC1","HALLMARK_MYC_TARGETS_V2"
"4024","TCOF1","HALLMARK_MYC_TARGETS_V2"
"4025","MCM5","HALLMARK_MYC_TARGETS_V2"
"4026","HK2","HALLMARK_MYC_TARGETS_V2"
"4027","CBX3","HALLMARK_MYC_TARGETS_V2"
"4028","PLK1","HALLMARK_MYC_TARGETS_V2"
"4029","PHB","HALLMARK_MYC_TARGETS_V2"
"4030","MCM4","HALLMARK_MYC_TARGETS_V2"
"4031","CDK4","HALLMARK_MYC_TARGETS_V2"
"4032","DUSP2","HALLMARK_MYC_TARGETS_V2"
"4033","MYBBP1A","HALLMARK_MYC_TARGETS_V2"
"4034","UTP20","HALLMARK_MYC_TARGETS_V2"
"4035","PRMT3","HALLMARK_MYC_TARGETS_V2"
"4036","FARSA","HALLMARK_MYC_TARGETS_V2"
"4037","MAP3K6","HALLMARK_MYC_TARGETS_V2"
"4038","LAS1L","HALLMARK_MYC_TARGETS_V2"
"4039","PUS1","HALLMARK_MYC_TARGETS_V2"
"4040","HSPE1","HALLMARK_MYC_TARGETS_V2"
"4041","SLC29A2","HALLMARK_MYC_TARGETS_V2"
"4042","DCTPP1","HALLMARK_MYC_TARGETS_V2"
"4043","SUPV3L1","HALLMARK_MYC_TARGETS_V2"
"4044","SORD","HALLMARK_MYC_TARGETS_V2"
"4045","IMP4","HALLMARK_MYC_TARGETS_V2"
"4046","GRWD1","HALLMARK_MYC_TARGETS_V2"
"4047","UNG","HALLMARK_MYC_TARGETS_V2"
"4048","MPHOSPH10
","HALLMARK_MYC_TARGETS_V2"
"4049","COL3A1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4050","COL5A2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4051","COL5A1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4052","FBN1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4053","COL1A1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4054","FN1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4055","COL6A3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4056","SERPINE1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4057","COL1A2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4058","COL4A1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4059","COL4A2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4060","VCAN","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4061","IGFBP3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4062","TGFBI","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4063","SPARC","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4064","LUM","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4065","LAMC1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4066","LOX","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4067","LAMC2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4068","CCN2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4069","TAGLN","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4070","COL7A1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4071","LOXL2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4072","COL6A2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4073","ITGAV","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4074","THBS2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4075","COL16A1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4076","NNMT","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4077","TPM1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4078","CDH2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4079","MMP2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4080","COL11A1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4081","THBS1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4082","FAP","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4083","BGN","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4084","SERPINH1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4085","FSTL1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4086","POSTN","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4087","THY1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4088","SPP1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4089","TNC","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4090","TFPI2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4091","NID2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4092","ITGB5","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4093","MMP3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4094","VIM","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4095","LOXL1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4096","FBLN5","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4097","COL12A1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4098","ELN","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4099","CDH11","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4100","COMP","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4101","SPOCK1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4102","BMP1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4103","IL32","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4104","LAMA3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4105","TIMP1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4106","QSOX1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4107","TIMP3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4108","VCAM1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4109","CCN1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4110","EDIL3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4111","CALD1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4112","MAGEE1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4113","FBLN1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4114","SGCB","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4115","ECM1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4116","LAMA2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4117","FSTL3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4118","TPM2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4119","INHBA","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4120","DAB2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4121","EMP3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4122","BASP1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4123","ITGA5","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4124","MGP","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4125","VEGFA","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4126","CXCL1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4127","WNT5A","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4128","SDC1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4129","PLOD2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4130","PCOLCE","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4131","GREM1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4132","ITGB1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4133","COL5A3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4134","RHOB","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4135","HTRA1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4136","FGF2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4137","SNTB1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4138","GADD45A","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4139","MEST","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4140","LRRC15","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4141","TNFRSF11B","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4142","CD59","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4143","ACTA2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4144","EFEMP2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4145","MATN2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4146","PCOLCE2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4147","SERPINE2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4148","GPC1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4149","ABI3BP","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4150","FUCA1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4151","SLIT3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4152","LAMA1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4153","PMEPA1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4154","COL8A2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4155","FBN2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4156","IGFBP2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4157","PFN2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4158","SDC4","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4159","CD44","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4160","GADD45B","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4161","CXCL8","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4162","GLIPR1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4163","ANPEP","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4164","P3H1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4165","VEGFC","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4166","MMP14","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4167","SGCD","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4168","PLOD1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4169","MATN3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4170","MYL9","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4171","SLC6A8","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4172","CALU","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4173","PRRX1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4174","TNFRSF12A","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4175","FMOD","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4176","ID2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4177","GEM","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4178","PLAUR","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4179","MYLK","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4180","TGFB1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4181","SFRP1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4182","PLOD3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4183","IL6","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4184","APLP1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4185","FBLN2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4186","MSX1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4187","PTX3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4188","FZD8","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4189","JUN","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4190","FERMT2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4191","DKK1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4192","SNAI2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4193","DST","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4194","TPM4","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4195","DCN","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4196","GJA1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4197","PMP22","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4198","IGFBP4","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4199","COPA","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4200","LRP1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4201","ITGA2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4202","FLNA","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4203","MFAP5","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4204","PTHLH","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4205","TGFBR3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4206","SFRP4","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4207","LGALS1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4208","RGS4","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4209","CDH6","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4210","SAT1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4211","NT5E","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4212","DPYSL3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4213","PPIB","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4214","TGM2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4215","SGCG","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4216","ITGB3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4217","PDLIM4","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4218","CTHRC1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4219","ECM2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4220","CRLF1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4221","AREG","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4222","IL15","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4223","MCM7","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4224","GAS1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4225","PRSS2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4226","CADM1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4227","OXTR","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4228","SCG2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4229","CXCL6","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4230","MMP1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4231","TNFAIP3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4232","CAPG","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4233","CAP2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4234","MXRA5","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4235","FOXC2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4236","NTM","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4237","ENO2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4238","FAS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4239","BDNF","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4240","ADAM12","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4241","PVR","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4242","CXCL12","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4243","PDGFRB","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4244","SLIT2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4245","NOTCH2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4246","COLGALT1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4247","GPX7","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4248","WIPF1
","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"
"4249","CXCL10","HALLMARK_INFLAMMATORY_RESPONSE"
"4250","CCL2","HALLMARK_INFLAMMATORY_RESPONSE"
"4251","CCL5","HALLMARK_INFLAMMATORY_RESPONSE"
"4252","FPR1","HALLMARK_INFLAMMATORY_RESPONSE"
"4253","CCL20","HALLMARK_INFLAMMATORY_RESPONSE"
"4254","IL1A","HALLMARK_INFLAMMATORY_RESPONSE"
"4255","CXCL8","HALLMARK_INFLAMMATORY_RESPONSE"
"4256","CCL7","HALLMARK_INFLAMMATORY_RESPONSE"
"4257","CCL22","HALLMARK_INFLAMMATORY_RESPONSE"
"4258","CXCL11","HALLMARK_INFLAMMATORY_RESPONSE"
"4259","CCR7","HALLMARK_INFLAMMATORY_RESPONSE"
"4260","EDN1","HALLMARK_INFLAMMATORY_RESPONSE"
"4261","CD40","HALLMARK_INFLAMMATORY_RESPONSE"
"4262","CXCL9","HALLMARK_INFLAMMATORY_RESPONSE"
"4263","IL6","HALLMARK_INFLAMMATORY_RESPONSE"
"4264","IL1B","HALLMARK_INFLAMMATORY_RESPONSE"
"4265","TLR2","HALLMARK_INFLAMMATORY_RESPONSE"
"4266","IL1R1","HALLMARK_INFLAMMATORY_RESPONSE"
"4267","CD69","HALLMARK_INFLAMMATORY_RESPONSE"
"4268","ICAM1","HALLMARK_INFLAMMATORY_RESPONSE"
"4269","CCRL2","HALLMARK_INFLAMMATORY_RESPONSE"
"4270","AQP9","HALLMARK_INFLAMMATORY_RESPONSE"
"4271","EREG","HALLMARK_INFLAMMATORY_RESPONSE"
"4272","C3AR1","HALLMARK_INFLAMMATORY_RESPONSE"
"4273","GNA15","HALLMARK_INFLAMMATORY_RESPONSE"
"4274","CMKLR1","HALLMARK_INFLAMMATORY_RESPONSE"
"4275","PTGER4","HALLMARK_INFLAMMATORY_RESPONSE"
"4276","LIF","HALLMARK_INFLAMMATORY_RESPONSE"
"4277","IL15","HALLMARK_INFLAMMATORY_RESPONSE"
"4278","NAMPT","HALLMARK_INFLAMMATORY_RESPONSE"
"4279","OPRK1","HALLMARK_INFLAMMATORY_RESPONSE"
"4280","ITGB8","HALLMARK_INFLAMMATORY_RESPONSE"
"4281","PTAFR","HALLMARK_INFLAMMATORY_RESPONSE"
